ID_MATRICULA;DT_NASCIMENTO;ESTADO_CIVIL;SEXO;DEFICIENCIA;COR_ETNIA;CIDADE_ORIGEM;CODIGO_CURSO;VERSAO_CURSO;DT_INGRESSO;FORMA_INGRESSO;MODALIDADE_INGRESSO;ANO_INGRESSO;PERIODO_INGRESSO;FORMA_EVASAO;DATA_EVASAO;DT_CONCLUSAO
2721;02/10/1997;Solteiro(a);M;;Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Desistente Oficial;25/06/2021;
2722;27/01/1998;Solteiro(a);M;;Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2723;13/03/1997;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 1 - Escola Pública/Pretos/Pardos/Indígenas/até 1,5 Salário Mínimo;2016;2° Semestre;Desistente Oficial;23/01/2017;
2724;23/09/1998;Solteiro(a);M;;Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Formado;20/08/2022;20/08/2022
2725;23/07/1998;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2016-1;05/04/2016;Processo Seletivo: SISU;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;1° Semestre;Abandono;29/11/2021;
2726;04/08/1998;Solteiro(a);M;;Parda;Uberlândia;115728BN;2016-1;22/03/2016;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2016;1° Semestre;Formado;29/12/2020;29/12/2020
2727;08/11/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;14/03/2016;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2016;1° Semestre;Aluno com Vínculo;;
2728;16/03/1998;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Abandono;29/11/2021;
2729;02/03/2000;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Desistente Oficial;23/02/2017;
2730;11/07/1996;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2731;03/04/1998;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Desistente Oficial;24/07/2019;
2732;21/08/1998;Solteiro(a);F;;Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Desistente Oficial;29/01/2020;
2733;19/08/1992;Solteiro(a);M;Deficiência Física (Membros com Def. Cong. ou Ad.);Preta/Negra;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 3 - Escola Pública/Pretos/Pardos/Indígenas/independente de renda;2016;2° Semestre;Desistente Oficial;05/02/2018;
2734;08/07/1997;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2735;14/08/1998;Solteiro(a);F;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 1 - Escola Pública/Pretos/Pardos/Indígenas/até 1,5 Salário Mínimo;2016;2° Semestre;Formado;06/11/2021;06/11/2021
2736;07/08/1996;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2737;25/08/1997;Solteiro(a);F;;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Formado;20/08/2022;20/08/2022
2738;28/07/1997;Solteiro(a);M;;Não declarada;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2739;15/06/1994;Solteiro(a);F;Não possui deficiência;Preta/Negra;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Transferido;01/08/2017;
2740;09/12/1997;Solteiro(a);F;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2741;09/10/1995;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 1 - Escola Pública/Pretos/Pardos/Indígenas/até 1,5 Salário Mínimo;2016;2° Semestre;Aluno com Vínculo;;
2742;22/11/1995;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 1 - Escola Pública/Pretos/Pardos/Indígenas/até 1,5 Salário Mínimo;2016;2° Semestre;Abandono;15/02/2019;
2743;17/02/1999;Solteiro(a);M;Deficiência Auditiva (parcial);Branca;Uberlândia;1452BI;2012-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 4 - Escola Pública/independente de renda;2016;2° Semestre;Formado;06/11/2021;06/11/2021
2744;17/11/1983;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2745;31/10/1989;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2746;19/09/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 4 - Escola Pública/independente de renda;2017;1° Semestre;Formado;02/04/2022;02/04/2022
2747;30/10/1998;Solteiro(a);F;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Aluno com Vínculo;;
2748;29/06/1998;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 3 - Escola Pública/Pretos/Pardos/Indígenas/independente de renda;2016;2° Semestre;Desistente Oficial;29/01/2018;
2749;31/08/1993;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2750;04/05/1998;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 3 - Escola Pública/Pretos/Pardos/Indígenas/independente de renda;2016;2° Semestre;Aluno com Vínculo;;
2751;06/07/1985;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 3 - Escola Pública/Pretos/Pardos/Indígenas/independente de renda;2016;2° Semestre;Aluno com Vínculo;;
2752;23/02/1985;Casado(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 4 - Escola Pública/independente de renda;2016;2° Semestre;Formado;06/11/2021;06/11/2021
2753;24/10/1992;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 3 - Escola Pública/Pretos/Pardos/Indígenas/independente de renda;2016;2° Semestre;Abandono;29/11/2021;
2754;19/12/1997;Solteiro(a);M;;Não declarada;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2755;28/07/1992;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Abandono;29/11/2021;
2756;09/06/1998;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 4 - Escola Pública/independente de renda;2016;2° Semestre;Aluno com Vínculo;;
2757;30/06/1993;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 1 - Escola Pública/Pretos/Pardos/Indígenas/até 1,5 Salário Mínimo;2016;2° Semestre;Aluno com Vínculo;;
2758;04/08/1981;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2759;02/03/1995;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Formado;14/07/2018;14/07/2018
2760;07/10/1997;Solteiro(a);M;;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2761;16/08/1998;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;26/07/2016;Processo Seletivo: Vestibular;Modalidade 4 - Escola Pública/independente de renda;2016;2° Semestre;Aluno com Vínculo;;
2762;01/03/1999;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;26/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Desistente Oficial;16/03/2017;
2763;04/05/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;21/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Formado;25/06/2021;25/06/2021
2764;24/05/1997;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1137717BI;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Desistente Oficial;14/09/2017;
2765;03/08/1997;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1137717BI;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Abandono;29/11/2021;
2766;23/01/1999;Solteiro(a);M;;Não declarada;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Aluno com Vínculo;;
2767;29/06/1999;Solteiro(a);F;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Desistente Oficial;17/02/2018;
2768;03/06/1994;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 1 - Escola Pública/Pretos/Pardos/Indígenas/até 1,5 Salário Mínimo;2016;2° Semestre;Desistente Oficial;28/07/2017;
2769;02/12/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;19/07/2016;Processo Seletivo: Vestibular;Modalidade 4 - Escola Pública/independente de renda;2016;2° Semestre;Desistente Oficial;10/08/2017;
2770;22/03/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;19/08/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Aluno com Vínculo;;
2771;21/12/1998;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;16/08/2016;Processo Seletivo: Vestibular;Modalidade 1 - Escola Pública/Pretos/Pardos/Indígenas/até 1,5 Salário Mínimo;2016;2° Semestre;Desistente Oficial;30/01/2019;
2772;25/11/1997;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1137717BI;2016-1;10/08/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Abandono;15/02/2019;
2773;06/08/1997;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;08/08/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2774;24/09/1997;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;08/08/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Formado;20/08/2022;20/08/2022
2775;09/08/1999;Solteiro(a);M;;Parda;Uberlândia;1452BI;2012-1;01/08/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Aluno com Vínculo;;
2776;27/01/1997;Solteiro(a);M;;Branca;Uberlândia;115728BN;2016-1;26/07/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Aluno com Vínculo;;
2777;08/04/1998;Solteiro(a);M;;Branca;Uberlândia;115728BN;2016-1;26/07/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Aluno com Vínculo;;
2778;26/08/1994;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2016-1;26/07/2016;Processo Seletivo: Vestibular;Modalidade 4 - Escola Pública/independente de renda;2016;2° Semestre;Aluno com Vínculo;;
2779;05/10/1998;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;26/07/2016;Processo Seletivo: Vestibular;Modalidade 4 - Escola Pública/independente de renda;2016;2° Semestre;Desistente Oficial;08/02/2017;
2780;17/08/1993;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
2781;07/01/1997;Solteiro(a);F;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 3 - Escola Pública/Pretos/Pardos/Indígenas/independente de renda;2017;1° Semestre;Desistente Oficial;10/02/2020;
2782;01/03/1999;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
2783;19/10/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
2784;10/03/1999;Solteiro(a);M;;Branca;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2017;1° Semestre;Formado;20/08/2022;20/08/2022
2785;12/11/1999;Solteiro(a);M;Não possui deficiência;Preta/Negra;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 1 - Escola Pública/Pretos/Pardos/Indígenas/até 1,5 Salário Mínimo;2017;1° Semestre;Aluno com Vínculo;;
2786;24/03/1994;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;30/08/2016;Processo Seletivo: Vestibular;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2016;2° Semestre;Aluno com Vínculo;;
2787;19/02/1998;Solteiro(a);M;;Branca;Uberlândia;1137717BI;2016-1;29/08/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Desistente Oficial;30/07/2018;
2788;29/12/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;22/08/2016;Processo Seletivo: Vestibular;Modalidade 5 - Ampla Concorrência;2016;2° Semestre;Desistente Oficial;10/08/2017;
2789;23/06/1999;Solteiro(a);M;;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2017;1° Semestre;Aluno com Vínculo;;
2790;20/02/2000;Solteiro(a);M;;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
2791;25/03/1997;Solteiro(a);M;;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
2792;19/02/1998;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
2793;02/09/1996;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Abandono;29/11/2021;
2794;20/12/1999;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Transferido;03/01/2019;
2795;29/05/1998;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Abandono;29/11/2021;
2796;26/12/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Desistente Oficial;18/01/2019;
2797;20/02/1999;Solteiro(a);F;;Parda;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Formado;17/06/2021;17/06/2021
2798;29/09/1999;Solteiro(a);F;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Formado;02/04/2022;02/04/2022
2799;03/03/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Desistente Oficial;;
2800;26/08/1998;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
2801;31/10/1999;Estado Civil;M;;Parda;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 3 - Escola Pública/Pretos/Pardos/Indígenas/independente de renda;2017;1° Semestre;Aluno com Vínculo;;
2802;11/09/1998;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Desistente Oficial;02/08/2018;
2803;06/02/1999;Solteiro(a);M;;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 2 - Escola Pública/até 1,5 Salário Mínimo;2017;1° Semestre;Aluno com Vínculo;;
2804;22/12/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 4 - Escola Pública/independente de renda;2017;1° Semestre;Abandono;29/11/2021;
2805;09/05/1999;Solteiro(a);M;;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Formado;08/11/2021;08/11/2021
2806;28/12/1998;Solteiro(a);M;Deficiência Física (Membros com Def. Cong. ou Ad.);Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
2807;22/07/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1137717BI;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 4 - Escola Pública/independente de renda;2017;1° Semestre;Aluno com Vínculo;;
2808;27/05/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 4 - Escola Pública/independente de renda;2017;1° Semestre;Formado;02/04/2022;02/04/2022
2809;20/08/1999;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2012-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Formado;02/04/2022;02/04/2022
2810;20/05/1995;Não informado;M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Abandono;29/11/2021;
2811;14/09/1993;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Desistente Oficial;03/02/2020;
2812;03/04/1999;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 3 - Escola Pública/Pretos/Pardos/Indígenas/independente de renda;2017;1° Semestre;Abandono;29/11/2021;
2813;23/12/1996;Solteiro(a);F;;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Formado;21/06/2021;21/06/2021
2814;15/01/1999;Não informado;M;Não possui deficiência;Branca;Uberlândia;115728BN;2016-1;27/03/2017;Processo Seletivo: SISU;Modalidade 5 - Ampla Concorrência;2017;1° Semestre;Aluno com Vínculo;;
